chA,chB,pA,pB,d,score
PDC,ADC,0.5,0.5,wooters_distance,0.4468204037043047
PDC,ADC,0.5,0.6000000000000001,trace_distance,0.3639278361869335
PDC,ADC,0.5,0.6000000000000001,fidelity,0.7460883354392154
PDC,ADC,0.5,0.6000000000000001,affinity,0.8354394236724411
PDC,ADC,0.5,0.6000000000000001,wooters_distance,0.4903413221119084
PDC,ADC,0.5,0.7000000000000001,trace_distance,0.4250772656234615
PDC,ADC,0.5,0.7000000000000001,fidelity,0.708327374877521
PDC,ADC,0.5,0.7000000000000001,affinity,0.7986914576720585
PDC,ADC,0.5,0.7000000000000001,wooters_distance,0.5374724402483483
PDC,ADC,0.5,0.8,trace_distance,0.4862739592283422
PDC,ADC,0.5,0.8,fidelity,0.661219031437708
PDC,ADC,0.5,0.8,affinity,0.7491120210602465
PDC,ADC,0.5,0.8,wooters_distance,0.5898474300362047
PDC,ADC,0.5,0.9,trace_distance,0.5567750183777748
PDC,ADC,0.5,0.9,fidelity,0.6064086269234545
PDC,ADC,0.5,0.9,affinity,0.6817024662223704
PDC,ADC,0.5,0.9,wooters_distance,0.6537840077793756
PDC,ADC,0.5,1.0,trace_distance,0.6700530893795602
PDC,ADC,0.5,1.0,fidelity,0.5002820084118527
PDC,ADC,0.5,1.0,affinity,0.5002818824578839
PDC,ADC,0.5,1.0,wooters_distance,0.7851254431805421
PDC,ADC,0.6000000000000001,0.0,trace_distance,0.08203779668210107
PDC,ADC,0.6000000000000001,0.0,fidelity,0.9248047407337392
PDC,ADC,0.6000000000000001,0.0,affinity,0.9666582957478099
PDC,ADC,0.6000000000000001,0.0,wooters_distance,0.24169680232754356
PDC,ADC,0.6000000000000001,0.1,trace_distance,0.11445498488414656
PDC,ADC,0.6000000000000001,0.1,fidelity,0.8993581393505081
PDC,ADC,0.6000000000000001,0.1,affinity,0.9492939620426708
PDC,ADC,0.6000000000000001,0.1,wooters_distance,0.30528773244768703
PDC,ADC,0.6000000000000001,0.2,trace_distance,0.15935670018996165
PDC,ADC,0.6000000000000001,0.2,fidelity,0.8662309845238353
PDC,ADC,0.6000000000000001,0.2,affinity,0.9308219945198618
PDC,ADC,0.6000000000000001,0.2,wooters_distance,0.35047368701721227
PDC,ADC,0.6000000000000001,0.30000000000000004,trace_distance,0.2109447166667296
PDC,ADC,0.6000000000000001,0.30000000000000004,fidelity,0.8319512909180315
PDC,ADC,0.6000000000000001,0.30000000000000004,affinity,0.9097408706511767
PDC,ADC,0.6000000000000001,0.30000000000000004,wooters_distance,0.3917371990909126
PDC,ADC,0.6000000000000001,0.4,trace_distance,0.26472580023486353
PDC,ADC,0.6000000000000001,0.4,fidelity,0.8015462651315115
PDC,ADC,0.6000000000000001,0.4,affinity,0.8861108807855511
PDC,ADC,0.6000000000000001,0.4,wooters_distance,0.43268245810445266
PDC,ADC,0.6000000000000001,0.5,trace_distance,0.31711199259535106
PDC,ADC,0.6000000000000001,0.5,fidelity,0.768966122287786
PDC,ADC,0.6000000000000001,0.5,affinity,0.8590133895684041
PDC,ADC,0.6000000000000001,0.5,wooters_distance,0.4687941337973932
PDC,ADC,0.6000000000000001,0.6000000000000001,trace_distance,0.3744328412581796
PDC,ADC,0.6000000000000001,0.6000000000000001,fidelity,0.7336963048337357
PDC,ADC,0.6000000000000001,0.6000000000000001,affinity,0.8278442386564122
PDC,ADC,0.6000000000000001,0.6000000000000001,wooters_distance,0.5102470156701672
PDC,ADC,0.6000000000000001,0.7000000000000001,trace_distance,0.433425993264884
PDC,ADC,0.6000000000000001,0.7000000000000001,fidelity,0.6951018146314484
PDC,ADC,0.6000000000000001,0.7000000000000001,affinity,0.7906514976084493
PDC,ADC,0.6000000000000001,0.7000000000000001,wooters_distance,0.5540119172295134
PDC,ADC,0.6000000000000001,0.8,trace_distance,0.4965988987802329
PDC,ADC,0.6000000000000001,0.8,fidelity,0.6545553617655504
PDC,ADC,0.6000000000000001,0.8,affinity,0.7453671303455857
PDC,ADC,0.6000000000000001,0.8,wooters_distance,0.6017696166889228
PDC,ADC,0.6000000000000001,0.9,trace_distance,0.5614153903222754
PDC,ADC,0.6000000000000001,0.9,fidelity,0.5998805833224635
PDC,ADC,0.6000000000000001,0.9,affinity,0.6777450885373075
PDC,ADC,0.6000000000000001,0.9,wooters_distance,0.6625817385262956
PDC,ADC,0.6000000000000001,1.0,trace_distance,0.6665783549186131
PDC,ADC,0.6000000000000001,1.0,fidelity,0.5001551961907711
PDC,ADC,0.6000000000000001,1.0,affinity,0.5001582453052179
PDC,ADC,0.6000000000000001,1.0,wooters_distance,0.785016416354445
PDC,ADC,0.7000000000000001,0.0,trace_distance,0.11589817636268138
PDC,ADC,0.7000000000000001,0.0,fidelity,0.896348043310518
PDC,ADC,0.7000000000000001,0.0,affinity,0.9494600482154033
PDC,ADC,0.7000000000000001,0.0,wooters_distance,0.3002232845944321
PDC,ADC,0.7000000000000001,0.1,trace_distance,0.14293912678396473
PDC,ADC,0.7000000000000001,0.1,fidelity,0.8734537995001604
PDC,ADC,0.7000000000000001,0.1,affinity,0.9343431454186754
PDC,ADC,0.7000000000000001,0.1,wooters_distance,0.3491911770328265
PDC,ADC,0.7000000000000001,0.2,trace_distance,0.18322140972959472
PDC,ADC,0.7000000000000001,0.2,fidelity,0.8376973556735249
PDC,ADC,0.7000000000000001,0.2,affinity,0.9169267151678361
PDC,ADC,0.7000000000000001,0.2,wooters_distance,0.38822451529677293
PDC,ADC,0.7000000000000001,0.30000000000000004,trace_distance,0.23319507462374206
PDC,ADC,0.7000000000000001,0.30000000000000004,fidelity,0.8124246423688889
PDC,ADC,0.7000000000000001,0.30000000000000004,affinity,0.8951830425000884
PDC,ADC,0.7000000000000001,0.30000000000000004,wooters_distance,0.42991913759952866
PDC,ADC,0.7000000000000001,0.4,trace_distance,0.279973765741999
PDC,ADC,0.7000000000000001,0.4,fidelity,0.778895606618869
PDC,ADC,0.7000000000000001,0.4,affinity,0.8739214070315919
PDC,ADC,0.7000000000000001,0.4,wooters_distance,0.4601748394475316
PDC,ADC,0.7000000000000001,0.5,trace_distance,0.3325977336879525
PDC,ADC,0.7000000000000001,0.5,fidelity,0.7461985568489592
PDC,ADC,0.7000000000000001,0.5,affinity,0.8477651135596446
PDC,ADC,0.7000000000000001,0.5,wooters_distance,0.4960344057781656
PDC,ADC,0.7000000000000001,0.6000000000000001,trace_distance,0.38961621413602093
PDC,ADC,0.7000000000000001,0.6000000000000001,fidelity,0.7157886992303538
PDC,ADC,0.7000000000000001,0.6000000000000001,affinity,0.8165834701328785
PDC,ADC,0.7000000000000001,0.6000000000000001,wooters_distance,0.5361527173915883
PDC,ADC,0.7000000000000001,0.7000000000000001,trace_distance,0.44516831341905916
PDC,ADC,0.7000000000000001,0.7000000000000001,fidelity,0.6795732029569993
PDC,ADC,0.7000000000000001,0.7000000000000001,affinity,0.7817735276824415
PDC,ADC,0.7000000000000001,0.7000000000000001,wooters_distance,0.5741503574828499
PDC,ADC,0.7000000000000001,0.8,trace_distance,0.5028179824011613
PDC,ADC,0.7000000000000001,0.8,fidelity,0.6363919884099223
PDC,ADC,0.7000000000000001,0.8,affinity,0.7354947005479169
PDC,ADC,0.7000000000000001,0.8,wooters_distance,0.6177240409548123
PDC,ADC,0.7000000000000001,0.9,trace_distance,0.5696114196363479
PDC,ADC,0.7000000000000001,0.9,fidelity,0.5919537307846932
PDC,ADC,0.7000000000000001,0.9,affinity,0.6727787970323517
PDC,ADC,0.7000000000000001,0.9,wooters_distance,0.6730955211132374
PDC,ADC,0.7000000000000001,1.0,trace_distance,0.6703488740054646
PDC,ADC,0.7000000000000001,1.0,fidelity,0.5005295729294612
PDC,ADC,0.7000000000000001,1.0,affinity,0.500530300390772
PDC,ADC,0.7000000000000001,1.0,wooters_distance,0.7849176499297704
PDC,ADC,0.8,0.0,trace_distance,0.16398027415862068
PDC,ADC,0.8,0.0,fidelity,0.8601620437445295
PDC,ADC,0.8,0.0,affinity,0.9253969763608222
PDC,ADC,0.8,0.0,wooters_distance,0.36845525215881897
PDC,ADC,0.8,0.1,trace_distance,0.18162609886251826
PDC,ADC,0.8,0.1,fidelity,0.8404522412444522
PDC,ADC,0.8,0.1,affinity,0.9141553597189479
PDC,ADC,0.8,0.1,wooters_distance,0.40055276759453273
PDC,ADC,0.8,0.2,trace_distance,0.2177385373977669
PDC,ADC,0.8,0.2,fidelity,0.8071135538745982
PDC,ADC,0.8,0.2,affinity,0.8973192800993213
PDC,ADC,0.8,0.2,wooters_distance,0.4352963535962046
PDC,ADC,0.8,0.30000000000000004,trace_distance,0.2618439854060737
PDC,ADC,0.8,0.30000000000000004,fidelity,0.7800440328398849
PDC,ADC,0.8,0.30000000000000004,affinity,0.8772450755832769
PDC,ADC,0.8,0.30000000000000004,wooters_distance,0.47074095693611046
PDC,ADC,0.8,0.4,trace_distance,0.3055804734356587
PDC,ADC,0.8,0.4,fidelity,0.7523995505785941
PDC,ADC,0.8,0.4,affinity,0.8570851742358336
PDC,ADC,0.8,0.4,wooters_distance,0.4975600519744878
PDC,ADC,0.8,0.5,trace_distance,0.35478944515306143
PDC,ADC,0.8,0.5,fidelity,0.7222899938774495
PDC,ADC,0.8,0.5,affinity,0.8322586609569705
PDC,ADC,0.8,0.5,wooters_distance,0.5295546436959534
PDC,ADC,0.8,0.6000000000000001,trace_distance,0.40600230548795235
PDC,ADC,0.8,0.6000000000000001,fidelity,0.6933833458344094
PDC,ADC,0.8,0.6000000000000001,affinity,0.8034478265255628
PDC,ADC,0.8,0.6000000000000001,wooters_distance,0.5630782272134914
PDC,ADC,0.8,0.7000000000000001,trace_distance,0.4598813929629413
PDC,ADC,0.8,0.7000000000000001,fidelity,0.6581572751214773
PDC,ADC,0.8,0.7000000000000001,affinity,0.7688732048024035
PDC,ADC,0.8,0.7000000000000001,wooters_distance,0.5983338206486727
PDC,ADC,0.8,0.8,trace_distance,0.516568131205151
PDC,ADC,0.8,0.8,fidelity,0.6226426420007014
PDC,ADC,0.8,0.8,affinity,0.7255698699469302
PDC,ADC,0.8,0.8,wooters_distance,0.638181134169833
PDC,ADC,0.8,0.9,trace_distance,0.5762431873294932
PDC,ADC,0.8,0.9,fidelity,0.5790433015802483
PDC,ADC,0.8,0.9,affinity,0.6646476828362685
PDC,ADC,0.8,0.9,wooters_distance,0.6866027068387732
PDC,ADC,0.8,1.0,trace_distance,0.6654961213589589
PDC,ADC,0.8,1.0,fidelity,0.5007870413748562
PDC,ADC,0.8,1.0,affinity,0.5007835726798113
PDC,ADC,0.8,1.0,wooters_distance,0.7846409736089837
PDC,ADC,0.9,0.0,trace_distance,0.2215190144685702
PDC,ADC,0.9,0.0,fidelity,0.8132691230458149
PDC,ADC,0.9,0.0,affinity,0.897937815686743
PDC,ADC,0.9,0.0,wooters_distance,0.42735090295871714
PDC,ADC,0.9,0.1,trace_distance,0.24385280633638495
PDC,ADC,0.9,0.1,fidelity,0.7825733713083467
PDC,ADC,0.9,0.1,affinity,0.8808993216183413
PDC,ADC,0.9,0.1,wooters_distance,0.47332222703499194
PDC,ADC,0.9,0.2,trace_distance,0.27462286270516945
PDC,ADC,0.9,0.2,fidelity,0.7576925029477574
PDC,ADC,0.9,0.2,affinity,0.864732422114141
PDC,ADC,0.9,0.2,wooters_distance,0.5047834231192053
PDC,ADC,0.9,0.30000000000000004,trace_distance,0.302555317102724
PDC,ADC,0.9,0.30000000000000004,fidelity,0.7388549055881248
PDC,ADC,0.9,0.30000000000000004,affinity,0.8521048183414811
PDC,ADC,0.9,0.30000000000000004,wooters_distance,0.5187564754980928
PDC,ADC,0.9,0.4,trace_distance,0.34865153311739716
PDC,ADC,0.9,0.4,fidelity,0.7096421332993006
PDC,ADC,0.9,0.4,affinity,0.8290702098936561
PDC,ADC,0.9,0.4,wooters_distance,0.5549629062212668
PDC,ADC,0.9,0.5,trace_distance,0.3898743665301555
PDC,ADC,0.9,0.5,fidelity,0.6840804954801623
PDC,ADC,0.9,0.5,affinity,0.8074348565025671
PDC,ADC,0.9,0.5,wooters_distance,0.5777847215049767
PDC,ADC,0.9,0.6000000000000001,trace_distance,0.4366497890992487
PDC,ADC,0.9,0.6000000000000001,fidelity,0.6576279622091478
PDC,ADC,0.9,0.6000000000000001,affinity,0.78090068126271
PDC,ADC,0.9,0.6000000000000001,wooters_distance,0.6053474312905835
PDC,ADC,0.9,0.7000000000000001,trace_distance,0.4817822062095164
PDC,ADC,0.9,0.7000000000000001,fidelity,0.6300074339335785
PDC,ADC,0.9,0.7000000000000001,affinity,0.7503260211929792
PDC,ADC,0.9,0.7000000000000001,wooters_distance,0.6308898950109716
PDC,ADC,0.9,0.8,trace_distance,0.5361391601587744
PDC,ADC,0.9,0.8,fidelity,0.5982229310165448
PDC,ADC,0.9,0.8,affinity,0.7093711209038102
PDC,ADC,0.9,0.8,wooters_distance,0.6668195444471667
PDC,ADC,0.9,0.9,trace_distance,0.5914416662290966
PDC,ADC,0.9,0.9,fidelity,0.5616220358017537
PDC,ADC,0.9,0.9,affinity,0.6522548496022739
PDC,ADC,0.9,0.9,wooters_distance,0.7074503412289671
PDC,ADC,0.9,1.0,trace_distance,0.6697686125259797
PDC,ADC,0.9,1.0,fidelity,0.4997969726809256
PDC,ADC,0.9,1.0,affinity,0.4997969733463672
PDC,ADC,0.9,1.0,wooters_distance,0.7854947463971953
PDC,ADC,1.0,0.0,trace_distance,0.3970309675248291
PDC,ADC,1.0,0.0,fidelity,0.6630495718904499
PDC,ADC,1.0,0.0,affinity,0.797589485849207
PDC,ADC,1.0,0.0,wooters_distance,0.6035369017622672
PDC,ADC,1.0,0.1,trace_distance,0.39073001098886295
PDC,ADC,1.0,0.1,fidelity,0.6621242819668215
PDC,ADC,1.0,0.1,affinity,0.7984904898693701
PDC,ADC,1.0,0.1,wooters_distance,0.6079639908231965
PDC,ADC,1.0,0.2,trace_distance,0.4045631320129732
PDC,ADC,1.0,0.2,fidelity,0.6420090208658461
PDC,ADC,1.0,0.2,affinity,0.7867071429965463
PDC,ADC,1.0,0.2,wooters_distance,0.6283384945441836
PDC,ADC,1.0,0.30000000000000004,trace_distance,0.42724722573861196
PDC,ADC,1.0,0.30000000000000004,fidelity,0.6242148091076087
PDC,ADC,1.0,0.30000000000000004,affinity,0.7736875615668023
PDC,ADC,1.0,0.30000000000000004,wooters_distance,0.6481569586997166
PDC,ADC,1.0,0.4,trace_distance,0.4559578537247552
PDC,ADC,1.0,0.4,fidelity,0.6012630170181865
PDC,ADC,1.0,0.4,affinity,0.7555145678057169
PDC,ADC,1.0,0.4,wooters_distance,0.6699811026312734
PDC,ADC,1.0,0.5,trace_distance,0.48576834909603156
PDC,ADC,1.0,0.5,fidelity,0.5859306156006866
PDC,ADC,1.0,0.5,affinity,0.7390983062267608
PDC,ADC,1.0,0.5,wooters_distance,0.6865642688599959
PDC,ADC,1.0,0.6000000000000001,trace_distance,0.5157761412899132
PDC,ADC,1.0,0.6000000000000001,fidelity,0.5700171748573232
PDC,ADC,1.0,0.6000000000000001,affinity,0.719526616635805
PDC,ADC,1.0,0.6000000000000001,wooters_distance,0.7010237233857715
PDC,ADC,1.0,0.7000000000000001,trace_distance,0.5588322859696104
PDC,ADC,1.0,0.7000000000000001,fidelity,0.5459762466364753
PDC,ADC,1.0,0.7000000000000001,affinity,0.6892013254107449
PDC,ADC,1.0,0.7000000000000001,wooters_distance,0.7277506308990703
PDC,ADC,1.0,0.8,trace_distance,0.5907744929994228
PDC,ADC,1.0,0.8,fidelity,0.5333375203793665
PDC,ADC,1.0,0.8,affinity,0.6606402729129129
PDC,ADC,1.0,0.8,wooters_distance,0.740048209613807
PDC,ADC,1.0,0.9,trace_distance,0.6272983250540023
PDC,ADC,1.0,0.9,fidelity,0.5163774536050427
PDC,ADC,1.0,0.9,affinity,0.6166818997342605
PDC,ADC,1.0,0.9,wooters_distance,0.7592451681787356
PDC,ADC,1.0,1.0,trace_distance,0.6681158659395786
PDC,ADC,1.0,1.0,fidelity,0.49987853214948746
PDC,ADC,1.0,1.0,affinity,0.5003801877202767
PDC,ADC,1.0,1.0,wooters_distance,0.7850264954508069
PDC,MADC,0.0,0.0,trace_distance,0.7799088288737984
PDC,MADC,0.0,0.0,fidelity,0.3401490615521265
PDC,MADC,0.0,0.0,affinity,0.36626051317874936
PDC,MADC,0.0,0.0,wooters_distance,0.9916047464188615
PDC,MADC,0.0,0.1,trace_distance,0.749010075283379
PDC,MADC,0.0,0.1,fidelity,0.3606212668565333
PDC,MADC,0.0,0.1,affinity,0.44171728202858707
PDC,MADC,0.0,0.1,wooters_distance,0.9531068658782397
PDC,MADC,0.0,0.2,trace_distance,0.7419465039957892
PDC,MADC,0.0,0.2,fidelity,0.35142295010331626
PDC,MADC,0.0,0.2,affinity,0.4569521430536295
PDC,MADC,0.0,0.2,wooters_distance,0.9634355033937966
PDC,MADC,0.0,0.30000000000000004,trace_distance,0.7086742932734419
PDC,MADC,0.0,0.30000000000000004,fidelity,0.38364832717824576
PDC,MADC,0.0,0.30000000000000004,affinity,0.49430674136768116
PDC,MADC,0.0,0.30000000000000004,wooters_distance,0.9242418952610254
PDC,MADC,0.0,0.4,trace_distance,0.6807957276632273
PDC,MADC,0.0,0.4,fidelity,0.40856613250147367
PDC,MADC,0.0,0.4,affinity,0.5215424156592894
PDC,MADC,0.0,0.4,wooters_distance,0.8940849970687526
PDC,MADC,0.0,0.5,trace_distance,0.6738405978336734
PDC,MADC,0.0,0.5,fidelity,0.40991466417324823
PDC,MADC,0.0,0.5,affinity,0.5218955472243475
PDC,MADC,0.0,0.5,wooters_distance,0.8936502003817832
PDC,MADC,0.0,0.6000000000000001,trace_distance,0.6495885291448741
PDC,MADC,0.0,0.6000000000000001,fidelity,0.44262545241746487
PDC,MADC,0.0,0.6000000000000001,affinity,0.5441761514703634
PDC,MADC,0.0,0.6000000000000001,wooters_distance,0.8602741668117919
PDC,MADC,0.0,0.7000000000000001,trace_distance,0.6477023779637163
PDC,MADC,0.0,0.7000000000000001,fidelity,0.45657402704246125
PDC,MADC,0.0,0.7000000000000001,affinity,0.5463167152651289
PDC,MADC,0.0,0.7000000000000001,wooters_distance,0.8465742129159052
PDC,MADC,0.0,0.8,trace_distance,0.6496492035574165
PDC,MADC,0.0,0.8,fidelity,0.46801646120338997
PDC,MADC,0.0,0.8,affinity,0.544017348982465
PDC,MADC,0.0,0.8,wooters_distance,0.8290355200704471
PDC,MADC,0.0,0.9,trace_distance,0.65695980789214
PDC,MADC,0.0,0.9,fidelity,0.47726324314325974
PDC,MADC,0.0,0.9,affinity,0.5303152824978659
PDC,MADC,0.0,0.9,wooters_distance,0.8181240157834456
PDC,MADC,0.0,1.0,trace_distance,0.6737516533959268
PDC,MADC,0.0,1.0,fidelity,0.4987825654963017
PDC,MADC,0.0,1.0,affinity,0.49978277968357065
PDC,MADC,0.0,1.0,wooters_distance,0.78586885650235
PDC,MADC,0.1,0.0,trace_distance,0.8014591742029923
PDC,MADC,0.1,0.0,fidelity,0.31058696476574177
PDC,MADC,0.1,0.0,affinity,0.3419165830891749
PDC,MADC,0.1,0.0,wooters_distance,1.0241482689367922
PDC,MADC,0.1,0.1,trace_distance,0.7565023367530418
PDC,MADC,0.1,0.1,fidelity,0.34771106694230686
PDC,MADC,0.1,0.1,affinity,0.4341963647476381
PDC,MADC,0.1,0.1,wooters_distance,0.972213700205031
PDC,MADC,0.1,0.2,trace_distance,0.7224591143276374
PDC,MADC,0.1,0.2,fidelity,0.3761524442456207
PDC,MADC,0.1,0.2,affinity,0.4801764346682196
PDC,MADC,0.1,0.2,wooters_distance,0.9334955030501938
PDC,MADC,0.1,0.30000000000000004,trace_distance,0.7150326344526459
PDC,MADC,0.1,0.30000000000000004,fidelity,0.374193820552063
PDC,MADC,0.1,0.30000000000000004,affinity,0.48845729515171793
PDC,MADC,0.1,0.30000000000000004,wooters_distance,0.9345001945725904
PDC,MADC,0.1,0.4,trace_distance,0.6982998037032175
PDC,MADC,0.1,0.4,fidelity,0.38605474397521566
PDC,MADC,0.1,0.4,affinity,0.5011498288498886
PDC,MADC,0.1,0.4,wooters_distance,0.9206895770286778
PDC,MADC,0.1,0.5,trace_distance,0.6705825636389402
PDC,MADC,0.1,0.5,fidelity,0.414329998039422
PDC,MADC,0.1,0.5,affinity,0.5268280631289814
PDC,MADC,0.1,0.5,wooters_distance,0.888491019004244
PDC,MADC,0.1,0.6000000000000001,trace_distance,0.6566886683186947
PDC,MADC,0.1,0.6000000000000001,fidelity,0.43372697777431585
PDC,MADC,0.1,0.6000000000000001,affinity,0.5344287509203997
PDC,MADC,0.1,0.6000000000000001,wooters_distance,0.8707199627087195
PDC,MADC,0.1,0.7000000000000001,trace_distance,0.6433117528494602
PDC,MADC,0.1,0.7000000000000001,fidelity,0.4615575945219634
PDC,MADC,0.1,0.7000000000000001,affinity,0.5519141641578384
PDC,MADC,0.1,0.7000000000000001,wooters_distance,0.8392973802477937
PDC,MADC,0.1,0.8,trace_distance,0.6519001415869822
PDC,MADC,0.1,0.8,fidelity,0.46457366878783146
PDC,MADC,0.1,0.8,affinity,0.5412585169924476
PDC,MADC,0.1,0.8,wooters_distance,0.833053492662328
PDC,MADC,0.1,0.9,trace_distance,0.6534038229489092
PDC,MADC,0.1,0.9,fidelity,0.48515740348197656
PDC,MADC,0.1,0.9,affinity,0.539019946529976
PDC,MADC,0.1,0.9,wooters_distance,0.8084575138654436
PDC,MADC,0.1,1.0,trace_distance,0.6665814269620295
PDC,MADC,0.1,1.0,fidelity,0.4995871815867396
PDC,MADC,0.1,1.0,affinity,0.5005729941470859
PDC,MADC,0.1,1.0,wooters_distance,0.7846081447310523
PDC,MADC,0.2,0.0,trace_distance,0.7587736920401645
PDC,MADC,0.2,0.0,fidelity,0.36511321334913205
PDC,MADC,0.2,0.0,affinity,0.40607589548182454
PDC,MADC,0.2,0.0,wooters_distance,0.9609461325209202
PDC,MADC,0.2,0.1,trace_distance,0.7493306188337423
PDC,MADC,0.2,0.1,fidelity,0.35987201939313074
PDC,MADC,0.2,0.1,affinity,0.45236192426720495
PDC,MADC,0.2,0.1,wooters_distance,0.9537368108040043
PDC,MADC,0.2,0.2,trace_distance,0.7145063090978594
PDC,MADC,0.2,0.2,fidelity,0.3852832576763519
PDC,MADC,0.2,0.2,affinity,0.49300093301368264
PDC,MADC,0.2,0.2,wooters_distance,0.9226646174376097
PDC,MADC,0.2,0.30000000000000004,trace_distance,0.6932715283105597
PDC,MADC,0.2,0.30000000000000004,fidelity,0.39722674299421457
PDC,MADC,0.2,0.30000000000000004,affinity,0.5122634121843175
PDC,MADC,0.2,0.30000000000000004,wooters_distance,0.9080056317208152
PDC,MADC,0.2,0.4,trace_distance,0.6818495866369089
PDC,MADC,0.2,0.4,fidelity,0.40303193813498334
PDC,MADC,0.2,0.4,affinity,0.5201973103880665
PDC,MADC,0.2,0.4,wooters_distance,0.9006731241375586
PDC,MADC,0.2,0.5,trace_distance,0.6650326301449783
PDC,MADC,0.2,0.5,fidelity,0.4216478904155479
PDC,MADC,0.2,0.5,affinity,0.5357904612899758
PDC,MADC,0.2,0.5,wooters_distance,0.8803994127306519
PDC,MADC,0.2,0.6000000000000001,trace_distance,0.6608977431175738
PDC,MADC,0.2,0.6000000000000001,fidelity,0.42797613741797425
PDC,MADC,0.2,0.6000000000000001,affinity,0.5352891667730457
PDC,MADC,0.2,0.6000000000000001,wooters_distance,0.8747177071683424
PDC,MADC,0.2,0.7000000000000001,trace_distance,0.6518434328448356
PDC,MADC,0.2,0.7000000000000001,fidelity,0.4457854169418303
PDC,MADC,0.2,0.7000000000000001,affinity,0.5405675520947334
PDC,MADC,0.2,0.7000000000000001,wooters_distance,0.8556018084918994
PDC,MADC,0.2,0.8,trace_distance,0.6487097107507683
PDC,MADC,0.2,0.8,fidelity,0.4678664724630525
PDC,MADC,0.2,0.8,affinity,0.5448598538086569
PDC,MADC,0.2,0.8,wooters_distance,0.8318492267875285
PDC,MADC,0.2,0.9,trace_distance,0.6474346390925289
PDC,MADC,0.2,0.9,fidelity,0.48540759247475534
PDC,MADC,0.2,0.9,affinity,0.5373373437070526
PDC,MADC,0.2,0.9,wooters_distance,0.8107517716262314
PDC,MADC,0.2,1.0,trace_distance,0.6648881635230748
PDC,MADC,0.2,1.0,fidelity,0.49819218438265983
PDC,MADC,0.2,1.0,affinity,0.49966628979316374
PDC,MADC,0.2,1.0,wooters_distance,0.7857619773442006
PDC,MADC,0.30000000000000004,0.0,trace_distance,0.7778895882798139
PDC,MADC,0.30000000000000004,0.0,fidelity,0.3285997707045136
PDC,MADC,0.30000000000000004,0.0,affinity,0.39143514800000584
PDC,MADC,0.30000000000000004,0.0,wooters_distance,1.0001602291302278
PDC,MADC,0.30000000000000004,0.1,trace_distance,0.7491211547133857
PDC,MADC,0.30000000000000004,0.1,fidelity,0.35086756186050366
PDC,MADC,0.30000000000000004,0.1,affinity,0.45483536291098886
PDC,MADC,0.30000000000000004,0.1,wooters_distance,0.9632657292140966
PDC,MADC,0.30000000000000004,0.2,trace_distance,0.7096183612946237
PDC,MADC,0.30000000000000004,0.2,fidelity,0.3875227826279852
PDC,MADC,0.30000000000000004,0.2,affinity,0.5041107470744685
PDC,MADC,0.30000000000000004,0.2,wooters_distance,0.921102314693244
PDC,MADC,0.30000000000000004,0.30000000000000004,trace_distance,0.7159599308891262
PDC,MADC,0.30000000000000004,0.30000000000000004,fidelity,0.36668681465595226
PDC,MADC,0.30000000000000004,0.30000000000000004,affinity,0.4934879601825042
PDC,MADC,0.30000000000000004,0.30000000000000004,wooters_distance,0.939740881811699
PDC,MADC,0.30000000000000004,0.4,trace_distance,0.6785291646429631
PDC,MADC,0.30000000000000004,0.4,fidelity,0.4043675851659297
PDC,MADC,0.30000000000000004,0.4,affinity,0.5266056493906176
PDC,MADC,0.30000000000000004,0.4,wooters_distance,0.9005671830423471
PDC,MADC,0.30000000000000004,0.5,trace_distance,0.6737735195169839
PDC,MADC,0.30000000000000004,0.5,fidelity,0.40927805671616063
PDC,MADC,0.30000000000000004,0.5,affinity,0.5301136623255692
PDC,MADC,0.30000000000000004,0.5,wooters_distance,0.8935867648738517
PDC,MADC,0.30000000000000004,0.6000000000000001,trace_distance,0.6561775077614105
PDC,MADC,0.30000000000000004,0.6000000000000001,fidelity,0.43081836011725444
PDC,MADC,0.30000000000000004,0.6000000000000001,affinity,0.542401924486345
PDC,MADC,0.30000000000000004,0.6000000000000001,wooters_distance,0.8711653138241416
PDC,MADC,0.30000000000000004,0.7000000000000001,trace_distance,0.6484136797917394
PDC,MADC,0.30000000000000004,0.7000000000000001,fidelity,0.4505590496920624
PDC,MADC,0.30000000000000004,0.7000000000000001,affinity,0.5490007219680503
PDC,MADC,0.30000000000000004,0.7000000000000001,wooters_distance,0.8500384123038961
PDC,MADC,0.30000000000000004,0.8,trace_distance,0.6382854422488964
PDC,MADC,0.30000000000000004,0.8,fidelity,0.47730250912170474
PDC,MADC,0.30000000000000004,0.8,affinity,0.5580141554547736
PDC,MADC,0.30000000000000004,0.8,wooters_distance,0.8193826711125369
PDC,MADC,0.30000000000000004,0.9,trace_distance,0.6480383920654103
PDC,MADC,0.30000000000000004,0.9,fidelity,0.4927658915980472
PDC,MADC,0.30000000000000004,0.9,affinity,0.5464827540550069
PDC,MADC,0.30000000000000004,0.9,wooters_distance,0.8011462625083396
PDC,MADC,0.30000000000000004,1.0,trace_distance,0.6704997519500169
PDC,MADC,0.30000000000000004,1.0,fidelity,0.49884324191456353
PDC,MADC,0.30000000000000004,1.0,affinity,0.5003579036987382
PDC,MADC,0.30000000000000004,1.0,wooters_distance,0.7851085340215006
PDC,MADC,0.4,0.0,trace_distance,0.7650851457644422
